ID,1985,1994,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_TW,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,0.0,0.0,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,,,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,1008000,1600000,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Pumped hydro storage_Cumulative total capacity_TW,0.0,0.0,Pumped hydro storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
