ID,1951,1976,1981,1988,1998,2006,2006,2008,2013,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_IN,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,,,,,,,,5400000.0,5600000.0,,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,150000,12000,1670000,400000,240000,1450000,250000,900000,700000,1000000,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
Pumped hydro storage_Cumulative total capacity_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,5600000.0,0.0,Pumped hydro storage,India,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IN
