ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel_Cumulative total capacity_NL,Electro-mechanical energy storage,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,Technology Sub-Type Unknown,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,Electro-mechanical energy storage,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,Flywheel,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,0.0,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,5000,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Flywheel_Cumulative total capacity_NL,0.0,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
