ID,2020,2020,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_BR,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,Lead-carbon battery,Lead-carbon battery,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,Lead-acid battery,Lead-acid battery,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,Lead-carbon battery,Lead-carbon battery,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,3.0,2.0,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,726.0,300.0,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,242,150,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Lead-acid battery_Cumulative total capacity_BR,726.0,300.0,Lead-acid battery,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
