ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_TW,Electro-chemical battery and chemical storage,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,Technology Sub-Type Unknown,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,Electro-chemical battery and chemical storage,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,Lead-acid battery,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,3.6,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,7.2,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,2,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
Lead-acid battery_Cumulative total capacity_TW,7.2,Lead-acid battery,Taiwan,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,TW
