ID,2014,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel_Cumulative total capacity_FR,Electro-mechanical energy storage,Electro-mechanical energy storage,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,Electro-mechanical energy storage,Electro-mechanical energy storage,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,Flywheel,Flywheel,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,,,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,1.0,0.0,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,100.0,,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,100,0,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
Flywheel_Cumulative total capacity_FR,100.0,0.0,Flywheel,France,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,FR
