ID,2016,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative total capacity_NZ,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,,,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,3.93,26.0,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,141.48,6500.0,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,36,250,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
Lithium-ion battery_Cumulative total capacity_NZ,141.48,6500.0,Lithium-ion battery,New Zealand,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NZ
