ID,1974,1979,1986,1986,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_NO,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,0.0,0.0,0.0,0.0,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,,,,,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,40000,270000,640000,17000,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
Pumped hydro storage_Cumulative total capacity_NO,0.0,0.0,0.0,0.0,Pumped hydro storage,Norway,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NO
