ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative total capacity_MQ,Electro-chemical battery and chemical storage,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,Sodium-nickel-chloride battery,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,Electro-chemical battery and chemical storage,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,Sodium-based battery,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,Sodium-nickel-chloride battery,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,1.67,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,200.4,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,120,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
Sodium-based battery_Cumulative total capacity_MQ,200.4,Sodium-based battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MQ
