ID,2008,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Heat thermal storage_Cumulative total capacity_DE,Thermal energy storage,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,Technology Sub-Type Unknown,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,Thermal energy storage,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,Heat thermal storage,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,1.5,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,2250.0,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,1500,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
Heat thermal storage_Cumulative total capacity_DE,2250.0,Heat thermal storage,Germany,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,DE
