ID,2010,2013,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative total capacity_GB,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,Sodium-sulfur battery,Sodium-nickel-chloride battery,Technology Sub-Type Unknown,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,Sodium-based battery,Sodium-based battery,Sodium-based battery,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,Sodium-sulfur battery,Sodium-nickel-chloride battery,,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,6.0,2.0,2.0,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,6000.0,500.0,22.0,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,1000,250,11,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
Sodium-based battery_Cumulative total capacity_GB,6000.0,500.0,22.0,Sodium-based battery,United Kingdom,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,GB
