ID,2013,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_MA,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,0.0,0.0,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,,,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,465000,350000,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
Pumped hydro storage_Cumulative total capacity_MA,0.0,0.0,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MA
