ID,2016,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_IE,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,Hybrid lead-acid battery/electro-chemical capacitor,Valve regulated lead-acid battery,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,Lead-acid battery,Lead-acid battery,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,Hybrid lead-acid battery/electro-chemical capacitor,Valve regulated lead-acid battery,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,10.0,0.0,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,70.0,,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,7,240,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
Lead-acid battery_Cumulative total capacity_IE,70.0,0.0,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,IE
