ID,2014,2015,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Compressed air energy storage_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,Compressed air energy storage,Compressed air energy storage,Compressed air energy storage,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,,,,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,4.0,3.0,1.0,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,4000.0,1500.0,660.0,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,1000,500,660,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Compressed air energy storage_Cumulative total capacity_CA,4000.0,1500.0,660.0,Compressed air energy storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
