ID,1958,2013,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,Open-loop PHS,Closed-loop PHS,Technology Sub-Type Unknown,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,Open-loop PHS,Closed-loop PHS,,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,6.0,5.0,0.0,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,1044000.0,2000000.0,,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,174000,400000,4000000,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Pumped hydro storage_Cumulative total capacity_CA,1044000.0,2000000.0,0.0,Pumped hydro storage,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
