ID,2017,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative total capacity_CM,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,Lithium polymer battery,Lithium polymer battery,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,Lithium polymer battery,Lithium polymer battery,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,4.0,4.0,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,400.0,400.0,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,100,100,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
Lithium-ion battery_Cumulative total capacity_CM,400.0,400.0,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CM
