ID,2014,2015,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative total capacity_NE,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,Lithium polymer battery,Lithium polymer battery,Lithium polymer battery,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,Lithium polymer battery,Lithium polymer battery,Lithium polymer battery,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,4.0,4.0,4.0,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,180.0,180.0,400.0,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,45,45,100,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
Lithium-ion battery_Cumulative total capacity_NE,180.0,180.0,400.0,Lithium-ion battery,Niger,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NE
