ID,2014,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sensible heat_Cumulative total capacity_CL,Thermal energy storage,Thermal energy storage,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,Molten salt,Molten salt,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,Thermal energy storage,Thermal energy storage,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,Sensible heat,Sensible heat,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,Molten salt,Molten salt,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,17.5,5.67,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,1925000.0,567000.0,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,110000,100000,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
Sensible heat_Cumulative total capacity_CL,1925000.0,567000.0,Sensible heat,Chile,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CL
