ID,1984,1986,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_AR,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,0.0,0.0,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,,,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,224000,750000,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
Pumped hydro storage_Cumulative total capacity_AR,0.0,0.0,Pumped hydro storage,Argentina,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AR
