ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative total capacity_MV,Electro-chemical battery and chemical storage,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,Sodium-nickel-chloride battery,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,Electro-chemical battery and chemical storage,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,Sodium-based battery,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,Sodium-nickel-chloride battery,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,2.5,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,1500.0,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,600,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
Sodium-based battery_Cumulative total capacity_MV,1500.0,Sodium-based battery,Maldives,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MV
