ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Compressed air energy storage_Cumulative total capacity_NL,Electro-mechanical energy storage,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,Technology Sub-Type Unknown,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,Electro-mechanical energy storage,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,Compressed air energy storage,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,6.0,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,6000.0,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,1000,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
Compressed air energy storage_Cumulative total capacity_NL,6000.0,Compressed air energy storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,NL
