ID,2013,2014,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative total capacity_CA,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,Sodium-sulfur battery,Sodium-nickel-chloride battery,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,Sodium-based battery,Sodium-based battery,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,Sodium-sulfur battery,Sodium-nickel-chloride battery,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,6.5,2.0,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,6500.0,2000.0,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,1000,1000,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Sodium-based battery_Cumulative total capacity_CA,6500.0,2000.0,Sodium-based battery,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
