ID,2012,2013,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative total capacity_KR,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,Vanadium redox flow battery,Vanadium redox flow battery,Vanadium redox flow battery,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,Flow battery,Flow battery,Flow battery,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,Vanadium redox flow battery,Vanadium redox flow battery,Vanadium redox flow battery,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,2.0,2.0,6.0,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,200.0,100.0,600.0,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,100,50,100,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
Flow battery_Cumulative total capacity_KR,200.0,100.0,600.0,Flow battery,South Korea,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KR
