ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_VU,Electro-chemical battery and chemical storage,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,Valve regulated lead-acid battery,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,Electro-chemical battery and chemical storage,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,Lead-acid battery,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,Valve regulated lead-acid battery,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,4.8,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,72.0,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,15,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
Lead-acid battery_Cumulative total capacity_VU,72.0,Lead-acid battery,Vanuatu,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,VU
