ID,2015,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative total capacity_CZ,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,Vanadium redox flow battery,Vanadium redox flow battery,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,Flow battery,Flow battery,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,Vanadium redox flow battery,Vanadium redox flow battery,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,4.33,4.0,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,129.9,40.0,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,30,10,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Flow battery_Cumulative total capacity_CZ,129.9,40.0,Flow battery,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
