ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_KE,Electro-chemical battery and chemical storage,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,Advanced lead-acid battery,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,Electro-chemical battery and chemical storage,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,Lead-acid battery,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,Advanced lead-acid battery,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,4.0,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,400.0,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,100,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
Lead-acid battery_Cumulative total capacity_KE,400.0,Lead-acid battery,Kenya,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,KE
