ID,2013,2014,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Electro-chemical capacitor_Cumulative total capacity_ES,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,Electro-chemical capacitor,Electro-chemical capacitor,Electro-chemical capacitor,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,,,,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,5.0,0.0,0.2,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,20000.0,,10.0,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,4000,300,50,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
Electro-chemical capacitor_Cumulative total capacity_ES,20000.0,0.0,10.0,Electro-chemical capacitor,Spain,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,ES
