ID,1953,1972,1975,1981,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_SK,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,Open-loop PHS,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,0.0,0.0,0.0,0.0,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,,,,,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,24000,60000,198000,735160,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
Pumped hydro storage_Cumulative total capacity_SK,0.0,0.0,0.0,0.0,Pumped hydro storage,Slovakia,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,SK
