ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative total capacity_AG,Electro-chemical battery and chemical storage,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,Vanadium redox flow battery,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,Electro-chemical battery and chemical storage,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,Flow battery,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,Vanadium redox flow battery,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,4.0,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,12000.0,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,3000,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
Flow battery_Cumulative total capacity_AG,12000.0,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,AG
