ID,1944,1978,1996,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_CZ,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,Open-loop PHS,Open-loop PHS,Open-loop PHS,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,4.88,5.12,4.92,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,219600.0,2304000.0,3198000.0,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,45000,450000,650000,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
Pumped hydro storage_Cumulative total capacity_CZ,219600.0,2304000.0,3198000.0,Pumped hydro storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CZ
