ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative total capacity_BR,Electro-mechanical energy storage,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,Open-loop PHS,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,Electro-mechanical energy storage,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,Pumped hydro storage,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,Open-loop PHS,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,0.0,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,20000,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
Pumped hydro storage_Cumulative total capacity_BR,0.0,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,BR
