ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative total capacity_MG,Electro-chemical battery and chemical storage,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,Valve regulated lead-acid battery,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,Electro-chemical battery and chemical storage,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,Lead-acid battery,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,Valve regulated lead-acid battery,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,3.75,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,56.25,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,15,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
Lead-acid battery_Cumulative total capacity_MG,56.25,Lead-acid battery,Madagascar,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,MG
