ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Cadmium Refining_Annual production_US,0.0,0.0,0.0,0.0,0.0,0.0,0.136,6.35,3.63,2.41,2.13,11.9,23.8,24.6,41.5,41.5,61.4,94.1,57.7,45.3,58.7,31.1,59.7,83.4,58.7,228.0,368.0,488.0,851.0,1130.0,1260.0,477.0,363.0,1030.0,1260.0,1580.0,1650.0,1940.0,1950.0,2170.0,2890.0,3280.0,3340.0,3840.0,3980.0,3800.0,2940.0,3860.0,3530.0,3730.0,4170.0,3770.0,3890.0,4430.0,4330.0,4420.0,4810.0,4790.0,4390.0,3900.0,4740.0,4750.0,5050.0,4530.0,4740.0,4390.0,4750.0,3950.0,4830.0,5740.0,4290.0,3600.0,3760.0,3400.0,3020.0,1990.0,2050.0,2000.0,1650.0,1820.0,1580.0,1600.0,1010.0,1050.0,1690.0,1600.0,1490.0,1520.0,1890.0,1550.0,1680.0,1680.0,1620.0,1090.0,1010.0,1270.0,1530.0,2060.0,1240.0,1190.0,1890.0,1450.0,1280.0,1450.0,1480.0,1470.0,723.0,735.0,777.0,633.0,637.0,,,,,,,,,,Cadmium Refining,USGS,United States,US,National,metric tons,Annual production
Cadmium Refining_Price_World,28000.0,29000.0,22000.0,21000.0,24000.0,26000.0,31000.0,32000.0,30000.0,21000.0,21000.0,26000.0,28000.0,28000.0,32000.0,42300.0,51400.0,41300.0,35200.0,25400.0,21000.0,19700.0,23300.0,18500.0,12600.0,12300.0,12200.0,12400.0,12600.0,12600.0,12900.0,13000.0,14400.0,15200.0,14700.0,18300.0,25300.0,30500.0,25000.0,16500.0,21100.0,22000.0,17400.0,16400.0,15300.0,15400.0,18200.0,25300.0,24700.0,30200.0,32300.0,35200.0,30300.0,26900.0,22700.0,22800.0,22500.0,21800.0,18900.0,16700.0,18400.0,20200.0,20500.0,26500.0,34800.0,29400.0,26900.0,28400.0,27400.0,32000.0,33100.0,17000.0,22000.0,29400.0,29800.0,22400.0,16800.0,17600.0,13500.0,13700.0,12400.0,7620.0,4140.0,4080.0,5850.0,4040.0,4100.0,6280.0,20900.0,18100.0,9290.0,5300.0,2320.0,1120.0,2740.0,4330.0,2840.0,1150.0,626.0,382.0,343.0,460.0,583.0,1160.0,1040.0,2750.0,2410.0,5980.0,4480.0,2180.0,2910.0,2000.0,1440.0,1340.0,1340.0,1010.0,910.0,1160.0,1880.0,1700.0,Cadmium Refining,USGS,World,World,Global,1998 USD/metric ton,Price
Cadmium Refining_Annual production_World,14.0,13.0,13.0,17.0,25.0,25.0,21.0,39.0,37.0,39.0,43.0,55.0,67.0,62.0,80.0,78.0,119.0,172.0,165.0,89.0,81.0,54.0,128.0,248.0,245.0,416.0,960.0,661.0,1500.0,2180.0,2480.0,1230.0,1040.0,1950.0,2480.0,3150.0,3390.0,3970.0,4010.0,4580.0,5220.0,5220.0,5030.0,5380.0,5320.0,4760.0,4050.0,4930.0,4870.0,5220.0,6010.0,6070.0,6170.0,7060.0,7300.0,8390.0,9070.0,9390.0,9800.0,10200.0,11100.0,11700.0,11700.0,11800.0,12700.0,11900.0,13000.0,13200.0,15000.0,17600.0,16500.0,15400.0,16700.0,17200.0,17300.0,15200.0,17000.0,18300.0,17300.0,18700.0,18200.0,17400.0,16400.0,17600.0,19600.0,19100.0,19100.0,19000.0,21900.0,21400.0,20200.0,20900.0,19600.0,18700.0,18200.0,20100.0,18900.0,20300.0,20200.0,20000.0,20300.0,20000.0,17800.0,18400.0,18600.0,20100.0,19900.0,18700.0,21600.0,20800.0,23700.0,21100.0,22500.0,22500.0,25600.0,25100.0,25800.0,25500.0,25100.0,24400.0,Cadmium Refining,USGS,World,World,Global,metric tons,Annual production
