ID,Refinery production,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Country Name,Country Code,Spatial Scale,Data Source,Unit,Metric,Technology Name
Copper|Refining_Annual production_JP,Refinery: Primary other,893000.0,968000.0,1050000.0,1100000.0,1030000.0,1080000.0,1140000.0,1160000.0,1150000.0,1220000.0,1290000.0,1290000.0,1210000.0,1250000.0,1190000.0,1230000.0,1340000.0,1370000.0,1330000.0,1240000.0,1330000.0,1090000.0,Japan,JP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_JP,Refinery: Primary total,893000.0,968000.0,1050000.0,1100000.0,1030000.0,1080000.0,1140000.0,1160000.0,1150000.0,1220000.0,1290000.0,1290000.0,1210000.0,1250000.0,1190000.0,1230000.0,1340000.0,1370000.0,1330000.0,1240000.0,1330000.0,1090000.0,Japan,JP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_JP,Refinery: Secondary total,115000.0,109000.0,115000.0,89700.0,93700.0,107000.0,111000.0,121000.0,128000.0,126000.0,149000.0,139000.0,190000.0,179000.0,192000.0,168000.0,190000.0,207000.0,212000.0,202000.0,215000.0,233000.0,Japan,JP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_JP,Refinery: Total,1010000.0,1080000.0,1160000.0,1190000.0,1120000.0,1190000.0,1250000.0,1280000.0,1280000.0,1340000.0,1440000.0,1430000.0,1400000.0,1430000.0,1380000.0,1400000.0,1530000.0,1580000.0,1540000.0,1440000.0,1550000.0,1330000.0,Japan,JP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KZ,Refinery: Primary other,,,300000.0,317000.0,280000.0,256000.0,267000.0,301000.0,325000.0,362000.0,395000.0,426000.0,453000.0,433000.0,445000.0,418000.0,428000.0,407000.0,398000.0,313000.0,323000.0,338000.0,Kazakhstan,KZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KZ,Refinery: Primary total,,,300000.0,317000.0,280000.0,256000.0,267000.0,301000.0,325000.0,362000.0,395000.0,426000.0,453000.0,433000.0,445000.0,418000.0,428000.0,407000.0,398000.0,313000.0,323000.0,338000.0,Kazakhstan,KZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KZ,Refinery: Secondary total,,,20000.0,,,,,,,,,,,,,,,,,,,,Kazakhstan,KZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KZ,Refinery: Total,,,320000.0,317000.0,280000.0,256000.0,267000.0,301000.0,325000.0,362000.0,395000.0,426000.0,453000.0,433000.0,445000.0,418000.0,428000.0,407000.0,398000.0,313000.0,323000.0,338000.0,Kazakhstan,KZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KP,Refinery: Primary other,25000.0,19000.0,20000.0,22000.0,22000.0,22000.0,23000.0,15000.0,16000.0,16000.0,13000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,"Korea, North",KP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KP,Refinery: Primary total,25000.0,19000.0,20000.0,22000.0,22000.0,22000.0,23000.0,15000.0,16000.0,16000.0,13000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,"Korea, North",KP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KP,Refinery: Secondary total,10000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,3000.0,,,,,,,,,,,,,,,"Korea, North",KP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KP,Refinery: Total,35000.0,24000.0,25000.0,27000.0,27000.0,27000.0,28000.0,18000.0,16000.0,16000.0,13000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,"Korea, North",KP,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KR,Refinery: Primary other,183000.0,202000.0,209000.0,218000.0,244000.0,235000.0,246000.0,265000.0,373000.0,450000.0,468000.0,473000.0,499000.0,465000.0,451000.0,482000.0,542000.0,536000.0,496000.0,491000.0,521000.0,549000.0,"Korea, Republic of",KR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KR,Refinery: Primary total,183000.0,202000.0,209000.0,218000.0,244000.0,235000.0,246000.0,265000.0,373000.0,450000.0,468000.0,473000.0,499000.0,465000.0,451000.0,482000.0,542000.0,536000.0,496000.0,491000.0,521000.0,549000.0,"Korea, Republic of",KR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KR,Refinery: Secondary total,2560.0,1000.0,2000.0,2000.0,2000.0,2000.0,2000.0,,,,,,,45000.0,45000.0,45000.0,34000.0,45000.0,41600.0,41100.0,43700.0,46100.0,"Korea, Republic of",KR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_KR,Refinery: Total,186000.0,203000.0,211000.0,220000.0,246000.0,237000.0,248000.0,265000.0,373000.0,450000.0,468000.0,473000.0,499000.0,510000.0,496000.0,527000.0,576000.0,581000.0,538000.0,532000.0,565000.0,595000.0,"Korea, Republic of",KR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_LA,Refinery: Primary electrowon,,,,,,,,,,,,,,,,30500.0,60800.0,62500.0,64100.0,67600.0,64200.0,78900.0,Laos,LA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_LA,Refinery: Primary total,,,,,,,,,,,,,,,,30500.0,60800.0,62500.0,64100.0,67600.0,64200.0,78900.0,Laos,LA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_LA,Refinery: Total,,,,,,,,,,,,,,,,30500.0,60800.0,62500.0,64100.0,67600.0,64200.0,78900.0,Laos,LA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MX,Refinery: Primary electrowon,26900.0,32100.0,27900.0,24100.0,25800.0,38900.0,45400.0,48200.0,48800.0,51000.0,55600.0,60500.0,69300.0,76400.0,78100.0,92700.0,89100.0,107000.0,74500.0,65700.0,85600.0,136000.0,Mexico,MX,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MX,Refinery: Primary other,94900.0,73900.0,82600.0,132000.0,145000.0,141000.0,180000.0,234000.0,383000.0,361000.0,340000.0,333000.0,440000.0,235000.0,290000.0,318000.0,284000.0,239000.0,216000.0,190000.0,157000.0,259000.0,Mexico,MX,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MX,Refinery: Primary total,122000.0,106000.0,111000.0,156000.0,171000.0,179000.0,226000.0,282000.0,432000.0,412000.0,396000.0,393000.0,509000.0,311000.0,368000.0,410000.0,373000.0,346000.0,290000.0,256000.0,242000.0,395000.0,Mexico,MX,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MX,Refinery: Secondary total,31200.0,53000.0,80500.0,14800.0,26500.0,32800.0,16500.0,14800.0,15000.0,14000.0,15000.0,15000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,5000.0,5100.0,5000.0,Mexico,MX,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MX,Refinery: Total,153000.0,159000.0,191000.0,171000.0,197000.0,212000.0,242000.0,297000.0,447000.0,426000.0,411000.0,408000.0,515000.0,317000.0,374000.0,416000.0,379000.0,352000.0,296000.0,261000.0,247000.0,400000.0,Mexico,MX,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MN,Refinery: Primary electrowon,,,,,,,,2750.0,2320.0,1550.0,641.0,1480.0,1500.0,1340.0,2380.0,2480.0,2620.0,3010.0,2590.0,2470.0,2750.0,2390.0,Mongolia,MN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MN,Refinery: Primary total,,,,,,,,2750.0,2320.0,1550.0,641.0,1480.0,1500.0,1340.0,2380.0,2480.0,2620.0,3010.0,2590.0,2470.0,2750.0,2390.0,Mongolia,MN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_MN,Refinery: Total,,,,,,,,2750.0,2320.0,1550.0,641.0,1480.0,1500.0,1340.0,2380.0,2480.0,2620.0,3010.0,2590.0,2470.0,2750.0,2390.0,Mongolia,MN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_NO,Refinery: Primary other,36500.0,38400.0,39300.0,37200.0,39400.0,34300.0,28500.0,32600.0,31700.0,33300.0,27000.0,26700.0,30500.0,35900.0,35600.0,38500.0,38500.0,43000.0,32000.0,30000.0,40000.0,40000.0,Norway,NO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_NO,Refinery: Primary total,36500.0,38400.0,39300.0,37200.0,39400.0,34300.0,28500.0,32600.0,31700.0,33300.0,27000.0,26700.0,30500.0,35900.0,35600.0,38500.0,38500.0,43000.0,32000.0,30000.0,40000.0,40000.0,Norway,NO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_NO,Refinery: Total,36500.0,38400.0,39300.0,37200.0,39400.0,34300.0,28500.0,32600.0,31700.0,33300.0,27000.0,26700.0,30500.0,35900.0,35600.0,38500.0,38500.0,43000.0,32000.0,30000.0,40000.0,40000.0,Norway,NO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_OM,Refinery: Primary other,12000.0,11400.0,16200.0,20500.0,24200.0,21300.0,24200.0,23600.0,22700.0,17200.0,24300.0,24000.0,24000.0,17000.0,24000.0,24000.0,21000.0,14000.0,12000.0,12000.0,14000.0,14000.0,Oman,OM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_OM,Refinery: Primary total,12000.0,11400.0,16200.0,20500.0,24200.0,21300.0,24200.0,23600.0,22700.0,17200.0,24300.0,24000.0,24000.0,17000.0,24000.0,24000.0,21000.0,14000.0,12000.0,12000.0,14000.0,14000.0,Oman,OM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_OM,Refinery: Total,12000.0,11400.0,16200.0,20500.0,24200.0,21300.0,24200.0,23600.0,22700.0,17200.0,24300.0,24000.0,24000.0,17000.0,24000.0,24000.0,21000.0,14000.0,12000.0,12000.0,14000.0,14000.0,Oman,OM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PE,Refinery: Primary electrowon,,,,20300.0,17200.0,33400.0,88200.0,99700.0,102000.0,114000.0,127000.0,131000.0,156000.0,171000.0,167000.0,166000.0,174000.0,172000.0,160000.0,163000.0,153000.0,140000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PE,Refinery: Primary other,228000.0,286000.0,253000.0,239000.0,248000.0,262000.0,250000.0,284000.0,310000.0,319000.0,324000.0,343000.0,346000.0,346000.0,338000.0,346000.0,334000.0,242000.0,304000.0,261000.0,241000.0,227000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PE,Refinery: Primary total,228000.0,286000.0,253000.0,259000.0,265000.0,295000.0,338000.0,384000.0,411000.0,433000.0,452000.0,474000.0,503000.0,517000.0,505000.0,512000.0,508000.0,414000.0,464000.0,423000.0,394000.0,368000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PE,Refinery: Total,228000.0,286000.0,253000.0,259000.0,265000.0,295000.0,338000.0,384000.0,411000.0,433000.0,452000.0,474000.0,503000.0,517000.0,505000.0,512000.0,508000.0,414000.0,464000.0,423000.0,394000.0,368000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PH,Refinery: Primary other,126000.0,115000.0,146000.0,166000.0,155000.0,158000.0,156000.0,147000.0,152000.0,148000.0,159000.0,165000.0,144000.0,171000.0,175000.0,172000.0,181000.0,160000.0,175000.0,178000.0,176000.0,164000.0,Philippines,PH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PH,Refinery: Primary total,126000.0,115000.0,146000.0,166000.0,155000.0,158000.0,156000.0,147000.0,152000.0,148000.0,159000.0,165000.0,144000.0,171000.0,175000.0,172000.0,181000.0,160000.0,175000.0,178000.0,176000.0,164000.0,Philippines,PH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PH,Refinery: Total,126000.0,115000.0,146000.0,166000.0,155000.0,158000.0,156000.0,147000.0,152000.0,148000.0,159000.0,165000.0,144000.0,171000.0,175000.0,172000.0,181000.0,160000.0,175000.0,178000.0,176000.0,164000.0,Philippines,PH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PL,Refinery: Primary other,346000.0,379000.0,387000.0,404000.0,405000.0,406000.0,405000.0,421000.0,427000.0,448000.0,498000.0,498000.0,509000.0,500000.0,520000.0,530000.0,476000.0,493000.0,483000.0,434000.0,453000.0,482000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PL,Refinery: Primary total,346000.0,379000.0,387000.0,404000.0,405000.0,406000.0,405000.0,421000.0,427000.0,448000.0,498000.0,498000.0,509000.0,500000.0,520000.0,530000.0,476000.0,493000.0,483000.0,434000.0,453000.0,482000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PL,Refinery: Secondary total,,50000.0,67400.0,57000.0,20300.0,29000.0,20000.0,20000.0,20300.0,22200.0,19700.0,30300.0,19100.0,29200.0,30000.0,30000.0,80500.0,39800.0,43800.0,68800.0,94300.0,89000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PL,Refinery: Total,346000.0,429000.0,454000.0,461000.0,425000.0,435000.0,425000.0,441000.0,447000.0,471000.0,518000.0,529000.0,528000.0,530000.0,550000.0,560000.0,557000.0,533000.0,527000.0,502000.0,547000.0,571000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PT,Refinery: Primary other,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,Portugal,PT,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PT,Refinery: Primary total,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,Portugal,PT,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_PT,Refinery: Total,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,Portugal,PT,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RO,Refinery: Primary other,40300.0,29800.0,21000.0,22000.0,22100.0,22000.0,29300.0,22900.0,21000.0,25000.0,13800.0,18500.0,11500.0,14700.0,22500.0,18700.0,18600.0,15600.0,10300.0,3000.0,3000.0,3000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RO,Refinery: Primary total,40300.0,29800.0,21000.0,22000.0,22100.0,22000.0,29300.0,22900.0,21000.0,25000.0,13800.0,18500.0,11500.0,14700.0,22500.0,18700.0,18600.0,15600.0,10300.0,3000.0,3000.0,3000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RO,Refinery: Secondary total,4000.0,4000.0,3080.0,3000.0,4600.0,5000.0,5000.0,4000.0,2000.0,4000.0,4000.0,4000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,1000.0,1000.0,1000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RO,Refinery: Total,44300.0,33800.0,24100.0,25000.0,26700.0,27000.0,34300.0,26900.0,23000.0,29000.0,17800.0,22500.0,13500.0,16700.0,24500.0,20700.0,21600.0,18600.0,13300.0,4000.0,4000.0,4000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RU,Refinery: Primary other,,,525000.0,486000.0,452000.0,504000.0,543000.0,535000.0,543000.0,600000.0,620000.0,650000.0,670000.0,662000.0,682000.0,684000.0,635000.0,650000.0,610000.0,612000.0,656000.0,660000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RU,Refinery: Primary total,,,525000.0,486000.0,452000.0,504000.0,543000.0,535000.0,543000.0,600000.0,620000.0,650000.0,670000.0,662000.0,682000.0,684000.0,635000.0,650000.0,610000.0,612000.0,656000.0,660000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RU,Refinery: Secondary total,,,50000.0,40000.0,50000.0,56000.0,57000.0,65000.0,77000.0,160000.0,220000.0,245000.0,200000.0,180000.0,237000.0,249000.0,312000.0,289000.0,250000.0,250000.0,218000.0,230000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RU,Refinery: Total,,,575000.0,526000.0,502000.0,560000.0,600000.0,600000.0,620000.0,760000.0,840000.0,895000.0,870000.0,842000.0,919000.0,933000.0,947000.0,939000.0,860000.0,862000.0,874000.0,890000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RS,Refinery: Primary other,,,,,,,,,,,,,,,,,40000.0,30600.0,32800.0,27000.0,20000.0,28300.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RS,Refinery: Primary total,,,,,,,,,,,,,,,,,40000.0,30600.0,32800.0,27000.0,20000.0,28300.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RS,Refinery: Secondary total,,,,,,,,,,,,,,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_RS,Refinery: Total,,,,,,,,,,,,,,,,,41000.0,31600.0,33800.0,28000.0,21000.0,29300.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_CS,Refinery: Primary other,,,78600.0,43400.0,66300.0,71300.0,59900.0,70500.0,49300.0,48000.0,45600.0,32400.0,35900.0,9000.0,11000.0,30100.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_CS,Refinery: Primary total,,,78600.0,43400.0,66300.0,71300.0,59900.0,70500.0,49300.0,48000.0,45600.0,32400.0,35900.0,9000.0,11000.0,30100.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_CS,Refinery: Secondary total,,,36200.0,7890.0,5840.0,7150.0,44100.0,43000.0,45000.0,1900.0,14000.0,17000.0,17000.0,5030.0,1000.0,1000.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_CS,Refinery: Total,,,115000.0,51300.0,72100.0,78500.0,104000.0,114000.0,94300.0,49900.0,59600.0,49400.0,52900.0,14000.0,12000.0,31100.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SK,Refinery: Primary other,,,,28000.0,25000.0,21500.0,28000.0,31400.0,24100.0,21000.0,,,,,,,,,,,,,Slovakia,SK,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SK,Refinery: Primary total,,,,28000.0,25000.0,21500.0,28000.0,31400.0,24100.0,21000.0,,,,,,,,,,,,,Slovakia,SK,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SK,Refinery: Total,,,,28000.0,25000.0,21500.0,28000.0,31400.0,24100.0,21000.0,,,,,,,,,,,,,Slovakia,SK,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZA,Refinery: Primary other,133000.0,127000.0,120000.0,128000.0,130000.0,124000.0,123000.0,130000.0,126000.0,116000.0,106000.0,132000.0,120000.0,112000.0,91300.0,99400.0,104000.0,113000.0,93000.0,89500.0,81100.0,80000.0,South Africa,ZA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZA,Refinery: Primary total,133000.0,127000.0,120000.0,128000.0,130000.0,124000.0,123000.0,130000.0,126000.0,116000.0,106000.0,132000.0,120000.0,112000.0,91300.0,99400.0,104000.0,113000.0,93000.0,89500.0,81100.0,80000.0,South Africa,ZA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZA,Refinery: Total,133000.0,127000.0,120000.0,128000.0,130000.0,124000.0,123000.0,130000.0,126000.0,116000.0,106000.0,132000.0,120000.0,112000.0,91300.0,99400.0,104000.0,113000.0,93000.0,89500.0,81100.0,80000.0,South Africa,ZA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ES,Refinery: Primary electrowon,,,,,,,,,,,,,,,,,,,,5600.0,28500.0,42100.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ES,Refinery: Primary other,116000.0,125000.0,134000.0,137000.0,142000.0,117000.0,210000.0,229000.0,240000.0,251000.0,258000.0,235000.0,272000.0,259000.0,194000.0,243000.0,235000.0,243000.0,257000.0,250000.0,236000.0,226000.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ES,Refinery: Primary total,116000.0,125000.0,134000.0,137000.0,142000.0,117000.0,210000.0,229000.0,240000.0,251000.0,258000.0,235000.0,272000.0,259000.0,194000.0,243000.0,235000.0,243000.0,257000.0,256000.0,265000.0,268000.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ES,Refinery: Secondary total,50000.0,65000.0,44800.0,42000.0,46800.0,47100.0,54000.0,63300.0,64700.0,65000.0,58000.0,55600.0,67000.0,64500.0,64300.0,66000.0,64000.0,65000.0,62000.0,73000.0,82900.0,86000.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ES,Refinery: Total,166000.0,190000.0,179000.0,179000.0,188000.0,164000.0,264000.0,292000.0,304000.0,316000.0,316000.0,291000.0,339000.0,324000.0,258000.0,309000.0,299000.0,308000.0,319000.0,329000.0,347000.0,354000.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SE,Refinery: Primary other,66300.0,67600.0,71600.0,76300.0,77300.0,78000.0,100000.0,105000.0,100000.0,95000.0,105000.0,179000.0,199000.0,189000.0,191000.0,222000.0,188000.0,176000.0,185000.0,165000.0,150000.0,179000.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SE,Refinery: Primary total,66300.0,67600.0,71600.0,76300.0,77300.0,78000.0,100000.0,105000.0,100000.0,95000.0,105000.0,179000.0,199000.0,189000.0,191000.0,222000.0,188000.0,176000.0,185000.0,165000.0,150000.0,179000.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SE,Refinery: Secondary total,31000.0,29000.0,30000.0,22500.0,25800.0,27100.0,25000.0,23000.0,25000.0,20000.0,25000.0,25000.0,25000.0,25000.0,43700.0,22000.0,41200.0,38500.0,43100.0,41000.0,40000.0,40000.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SE,Refinery: Total,97300.0,96600.0,102000.0,98800.0,103000.0,105000.0,125000.0,128000.0,125000.0,115000.0,130000.0,204000.0,224000.0,214000.0,235000.0,244000.0,229000.0,214000.0,228000.0,206000.0,190000.0,219000.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TW,Refinery: Primary other,16100.0,,,,,,,,,,,,,,,,,,,,,,Taiwan,TW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TW,Refinery: Primary total,16100.0,,,,,,,,,,,,,,,,,,,,,,Taiwan,TW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TW,Refinery: Secondary total,6000.0,12000.0,12000.0,10000.0,10000.0,8000.0,6000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,Taiwan,TW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TW,Refinery: Total,22100.0,12000.0,12000.0,10000.0,10000.0,8000.0,6000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,Taiwan,TW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TH,Refinery: Primary other,,,,,,,,,,,,,,,16200.0,13700.0,25300.0,11900.0,,,,,Thailand,TH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TH,Refinery: Primary total,,,,,,,,,,,,,,,16200.0,13700.0,25300.0,11900.0,,,,,Thailand,TH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TH,Refinery: Secondary total,,,,,,,,,,,,,,,1900.0,2100.0,1750.0,814.0,438.0,490.0,490.0,500.0,Thailand,TH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TH,Refinery: Total,,,,,,,,,,,,,,,18100.0,15800.0,27100.0,12700.0,438.0,490.0,490.0,500.0,Thailand,TH,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TR,Refinery: Primary other,84200.0,80800.0,104000.0,92400.0,59100.0,80300.0,80700.0,102000.0,82800.0,55500.0,59100.0,54400.0,39000.0,45000.0,64000.0,90000.0,101000.0,94600.0,83000.0,30000.0,50000.0,80000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TR,Refinery: Primary total,84200.0,80800.0,104000.0,92400.0,59100.0,80300.0,80700.0,102000.0,82800.0,55500.0,59100.0,54400.0,39000.0,45000.0,64000.0,90000.0,101000.0,94600.0,83000.0,30000.0,50000.0,80000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TR,Refinery: Secondary total,,,,,23600.0,20000.0,20000.0,9300.0,9000.0,5000.0,5000.0,4000.0,2000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,5000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_TR,Refinery: Total,84200.0,80800.0,104000.0,92400.0,82700.0,100000.0,101000.0,111000.0,91800.0,60500.0,64100.0,58400.0,41000.0,50000.0,69000.0,95000.0,106000.0,99600.0,88000.0,34000.0,55000.0,85000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UA,Refinery: Secondary total,,,,,,,,,,,,,10.0,20.0,20.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,Ukraine,UA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UA,Refinery: Total,,,,,,,,,,,,,10.0,20.0,20.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,Ukraine,UA,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SU,Refinery: Primary other,1100000.0,950000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Refining
