Bicycles_Cumulative Total Capacity_World,Global,World,Global,Bicycles,Cumulative Total Capacity,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0144,0.0372,0.0686,0.1086,0.4537666666666666,1.1041,2.1280999999999994,3.692938668118804,7.235832758323267,12.757576837661896,20.259012969041912,29.74103355033052,41.20458432316564,54.65066756162055,70.08034545147332,87.5015436714746,108.55385518868836,136.25954428070204,168.02289197473763,203.9053182121537,243.90832781239268,287.9935155466323,336.1625715147184,388.76402585575113,445.48110607942414,506.6944863142275,581.5357618566811,670.0147299972222,776.5921233242099,920.2676806391968,1101.0543032058365,1279.2994808073474,1455.018755546556,1628.2291997948505,1885.1874385854192,2188.266619010986,2451.964437858587,2706.100875968268,2952.748440631039,3156.1849343865715,3316.423753072845,3483.854216268198,3666.0819335774,3845.356710547546,4020.702998356228,4233.0153917920525,4433.07392215499,4642.250183558544,4860.31774864737,5093.447913051462,5325.850516863205,5579.9298500955765,5819.020649417732,6073.441336588601,6343.325934887873,6628.822528436445,6930.0947005547805,7247.323101166054,7564.807149636681,7882.766878270135,8230.557777110833,8597.447212650002,8970.714561314464,9334.416265284464,9708.198087801951,10074.462903285434,10438.138427806189,10830.77499677876,11225.928343183848,11677.215179802308,12145.452557319342,12631.295586940212,13165.668353942148,13780.846035782464,14507.019899269828,15285.577179422948,16111.118307485169,16964.75724616612,17824.856189580085,18655.404459653324,19373.647269503075,20039.00577042949,20779.87923899271,21596.442282201388,22521.82039301781,23608.60739637669,24784.9539505322,26059.97168478986,27279.75212401092,28530.32130838237,29855.666828796657,31155.66682879665,32555.666828796657,34055.66682879665,35655.66682879665,37355.66682879665,39155.666828796646,41055.66682879665,43055.666828796646,45055.666828796646,47176.36682879665,49097.76682879665,51170.76682879665,53328.76682879666,55560.76682879666,57893.16682879665,60459.066828796655,63078.46682879666,66686.56682879665,70562.46682879666,75208.96682879666,80147.46682879666,85067.26682879665,89219.66682879666,93727.86682879666,98649.16682879666,103712.86682879666,109235.46682879663,115152.16682879665,121421.26682879664,128214.66682879665,135388.10722879664,142736.05412879665,150455.80382879666,158719.25552879664,167413.10122879667,176962.40612879666,184755.52382879663,192119.97242879664,200707.39172879665,209693.63762879663,218788.23262879663,228125.62862879664,237278.69762879668,244976.59902879663,252989.56072879667,259840.5733287967,267101.27782879665,275049.2272287967,282779.46692879667,291605.43922879663,301948.1511287966,313959.9609287967,324039.08322879666,335286.0035287966,345545.8508887966,,,,,,,,,,,,,,,,,,
Bicycles_Cumulative Total No. of Units_World,Global,World,Global,Bicycles,Cumulative Total No. of Units, #,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,144.0,372.0,686.0,1085.9999999999998,4537.666666666666,11041.0,21281.0,36929.38668118805,72358.32758323268,127575.76837661902,202590.1296904191,297410.3355033052,412045.8432316564,546506.6756162056,700803.4545147332,875015.4367147459,1085538.5518868838,1362595.4428070204,1680228.9197473763,2039053.182121537,2439083.2781239264,2879935.155466323,3361625.715147184,3887640.258557512,4454811.060794242,5066944.863142275,5815357.618566812,6700147.299972222,7765921.233242099,9202676.806391967,11010543.032058362,12792994.808073476,14550187.55546556,16282291.997948503,18851874.38585419,21882666.190109856,24519644.37858587,27061008.75968268,29527484.406310394,31561849.34386572,33164237.53072845,34838542.16268198,36660819.335774,38453567.10547546,40207029.98356228,42330153.91792053,44330739.22154991,46422501.83558544,48603177.4864737,50934479.13051463,53258505.16863205,55799298.50095576,58190206.49417733,60734413.36588602,63433259.348878734,66288225.28436447,69300947.00554782,72473231.01166055,75648071.4963668,78827668.78270134,82305577.77110833,85974472.12650003,89707145.61314464,93344162.65284464,97081980.87801953,100744629.03285432,104381384.2780619,108307749.96778762,112259283.43183848,116772151.79802306,121454525.57319342,126312955.8694021,131656683.53942148,137808460.35782465,145070198.99269828,152855771.79422945,161111183.07485163,169647572.46166122,178248561.8958008,186554044.5965332,193736472.69503072,200390057.7042949,207798792.38992703,215964422.8220138,225218203.93017808,236086073.96376687,247849539.505322,260599716.84789857,272797521.2401092,285303213.0838236,298556668.28796643,311556668.28796643,325556668.28796643,340556668.2879665,356556668.2879665,373556668.2879665,391556668.2879665,410556668.2879664,430556668.2879664,450556668.2879664,471763668.2879665,490977668.2879665,511707668.2879665,533287668.2879665,555607668.2879665,578931668.2879665,604590668.2879665,630784668.2879665,666865668.2879665,705624668.2879665,752089668.2879665,801474668.2879665,850672668.2879665,892196668.2879665,937278668.2879664,986491668.2879664,1037128668.2879664,1092354668.2879665,1151521668.2879665,1214212668.2879667,1282146668.2879665,1353881072.2879665,1427360541.2879665,1504558038.2879665,1587192555.2879665,1674131012.2879665,1769624061.2879665,1847555238.2879665,1921199724.2879665,2007073917.2879665,2096936376.2879665,2187882326.2879663,2281256286.2879663,2372786976.2879667,2449765990.2879663,2529895607.2879663,2598405733.2879663,2671012778.2879663,2750492272.2879667,2827794669.2879667,2916054392.2879667,3019481511.2879667,3139599609.2879667,3240390832.2879663,3352860035.2879663,3455458508.887966,,,,,,,,,,,,,,,,,,
Refrigerators_Cumulative Total Capacity_US,National,US,US,Refrigerators,Cumulative Total Capacity,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.253082196940078,2.6453957490957203,4.192410807046434,5.911316426991671,7.821211560264157,9.943317263900251,12.30121249016258,14.9210960748985,17.83207783571619,21.066502014402516,24.66030665738732,28.65342292737043,33.09021878290722,38.01999195572588,43.497517703302165,49.58365742283137,56.34603488897493,63.859787629134445,72.20840178486723,81.48463973568144,91.79157079214168,103.24371641043084,115.96832265297434,130.10677403357823,145.81616445647143,163.2710427041306,182.6653518681963,204.21458427271372,228.15817583328868,254.7621664561497,284.3221560371064,317.1665889048361,353.6604032023135,398.3455379596371,452.61877815011087,518.0591455396531,596.478183947929,689.9521367199698,800.8584041044112,931.916834375959,1086.2364727763868,1267.3684713556709,1479.3659516547864,1726.851712098149,2015.0947843190595,2350.096968953972,2738.690623425489,3188.649133812918,3708.8116822399006,4309.22412271045,5001.298004710449,5797.990038203598,6714.004579299483,7738.59636765564,8912.517381354271,10211.671600532354,11328.42768957345,12159.722702130526,13024.596893911348,14001.4124863771,14926.494897336006,15825.783326559753,16576.90396582916,17313.744373363406,17947.5398037287,18730.0062124045,19551.30274665108,20331.74616331774,21184.81159710769,21996.53014356888,22877.20062028121,23755.66050487025,24514.43685875153,25263.681776902216,26120.38112028121,26935.823370052894,27796.55868032687,28605.90733500724,29398.177874733265,30229.159853957008,30976.64982781545,31726.41812331912,32482.012435204026,33170.65658205483,33794.3328685618,34418.202919339514,,,,,,,,,,,,,,,,,,,,,,
Refrigerators_Cumulative Total Capacity_World,Global,World,Global,Refrigerators,Cumulative Total Capacity,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.723708920932466,16.305607721968542,25.841050834230845,36.4359876256334,48.20813961608069,61.28830849435546,75.82182947021631,91.9701861100617,109.9128045987788,129.84904736402,152.00042821428804,176.61307360347473,203.96045736923773,234.3464393311966,268.1086415111509,305.62219948887787,347.3039305752412,393.61696511564486,445.07589238276006,502.2524782351103,565.782018071055,636.370395666549,714.8019263282091,801.9480715078314,898.7771217074118,1006.3649552625012,1125.9069925459337,1258.7314784164143,1406.3142404947262,1570.295087248406,1752.496028085828,1954.9415179051855,2179.880951037805,2455.309789465963,2789.8374927967598,3193.196786089692,3676.5536065791857,4252.7054381694925,4936.306026284378,5744.119886798561,6695.310455700605,7811.766213119719,9118.469663060909,10643.91466611649,12420.578314954591,14485.45432094598,16880.655755447668,19654.095972869465,22860.257648002236,26561.061102097567,30826.844487577564,35737.46996877344,41383.57179676428,47492.82140986469,54399.94958159072,62068.921760860125,69579.3510184172,76477.67568711583,83661.9577124309,90908.29328092062,98156.93168603478,105089.97003444002,111522.14194380074,117497.80213020027,123286.8285057117,129251.7657545142,135176.0002394868,140982.73063257014,147129.8160351432,153208.3919794756,160353.21938881167,167315.69247015208,174019.64607541508,179690.3147671509,184718.54493349796,189450.67269894335,194402.64919307383,199159.5197564341,204042.1724937341,208872.8613727701,213439.7424599077,218017.6718438304,222705.00950553425,227122.98614692717,231789.1205371044,236870.9491519103,242295.12317189705,247607.57406705324,253126.60339405265,258676.11182113757,264133.2456875823,269772.0303674103,,,,,,,,,,,,,,,,
Refrigerators_Cumulative Total No. of Units_US,National,US,US,Refrigerators,Cumulative Total No. of Units, #,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21954.000090390167,46347.333524157024,73451.03733945353,103566.26380089408,137027.62653582802,174206.9184635324,215517.2428276484,261417.6032322217,312418.0036817476,369085.115292332,432048.57263742574,502007.9696875298,579740.6330765345,666110.2590643173,762076.5101618539,868705.6780480056,987182.5312548408,1118823.4792624356,1265091.199270874,1427610.8881691392,1608188.3202783223,1808829.9115107483,2031765.0128801104,2279470.681068291,2554699.2012773803,2860508.6681763683,3200296.964730799,3577839.5164579446,3997331.240599218,4463433.156311743,4981324.173770105,5556758.637612728,6196130.264104533,6906543.18242876,7695890.869455679,8572943.855041144,9547447.172358328,10630228.636044089,11833319.151250487,13170086.390368711,14655383.322722292,16305713.247559603,18139413.1640455,20176857.515696503,22440684.573086504,24956047.970186505,27750896.189186502,30856283.099186502,34306712.99918651,38140523.99918651,42400313.99918651,47133413.99918651,52392413.99918651,58083413.99918651,64398413.99918651,71172413.99918652,77154413.99918652,81731413.99918652,86642413.99918652,92349413.99918652,97935413.99918652,103687413.99918652,108827413.99918652,114236413.99918652,118905413.99918652,124807413.99918652,131124413.99918652,137543413.99918652,144483413.99918652,151714413.99918652,159682413.99918652,167695413.99918652,174710413.99918652,182309413.9991865,191985413.9991865,202291413.9991865,213567413.9991865,224572413.9991865,235704413.9991865,247796413.9991865,259075413.9991865,270791413.99918646,283146413.99918646,294922413.99918646,306067413.99918646,317706413.99918646,364912000.0,376731000.0,389122000.0,,,,,,,,,,,,,,,,,,,
Refrigerators_Cumulative Total No. of Units_World,Global,World,Global,Refrigerators,Cumulative Total No. of Units, #,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135319.38029473682,285674.24728888884,452735.2106157245,638358.5032010972,844606.6060737338,1073771.1648211076,1328398.45231819,1611317.660648281,1925672.336570604,2274955.3098176303,2663047.502314326,3094261.049532877,3573387.2131090444,4105749.617082563,4697263.3992753625,5354500.93504514,6084764.863678225,6896169.228826097,7797729.634545957,8799463.418679131,9912500.956604883,11149209.33207794,12523329.749270229,14050130.21281721,15746575.172313858,17631514.016199023,19725890.509404764,22052975.501855586,24638625.493467607,27511569.92859208,30703730.412063718,34250575.39369886,38191514.26218236,42570335.22716402,47435691.85492143,52841643.66354077,58848256.78422893,65522271.362771325,72937843.11670731,81177367.2877473,90332394.1444584,100504646.20747074,111807148.49970669,124365484.3799688,138319190.9135934,153823309.28428742,171050107.47394744,190190994.35134745,211458646.43734747,235089370.97734743,261345731.57734743,290519465.5773475,322934725.5773475,356867985.5773475,394024245.5773475,434011505.5773475,474241765.5773475,512223025.5773476,553017408.5773475,595353789.5773475,639123829.5773476,683468708.5773475,727484758.5773476,771350900.5773476,813997096.5773476,858989519.5773475,904555752.5773476,952315015.5773476,1002323808.5773476,1056473344.5773476,1121117256.5773478,1184626470.5773475,1246605516.5773478,1304118634.5773478,1360910034.5773475,1420717223.5773475,1485590229.5773478,1550271081.5773475,1618876043.5773478,1689169613.5773478,1758080038.5773478,1829615499.577348,1906259878.5773475,1981808466.5773475,2065191575.5773475,2159998824.5773478,2265521104.077348,2373137994.077348,2489362944.277348,2610618717.9773474,2734060668.477347,2865779780.777347,,,,,,,,,,,,,,,,
Refrigerators_ Average Capacity of Unit Additions_US,National,US,US,Refrigerators, Average Capacity of Unit Additions,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,6.290022831050159e-05,6.875707762556972e-05,7.461392694063785e-05,8.047077625570766e-05,8.632762557077579e-05,9.218447488584392e-05,9.804132420091208e-05,0.0001038981735159,0.000109755022831,0.0001156118721461,0.0001214687214611,0.0001273255707762,0.0001331824200913,0.0001390392694063,0.0001448961187214,0.0001507529680365,0.0001566098173515,0.0001624666666666,0.0001683235159817,0.0001741803652968,0.0001800372146118,0.0001858940639269,0.0001917853881278,0.0001866860730593,0.0001816244292237,0.000176109589041,0.0001711609589041,0.000165607305936,0.0001563436073059,0.0001461324200913,0.0001362248858447,0.0001357454337899,0.0001325764840182,0.0001300136986301,0.0001215833333333,0.0001229200913242,0.0001122553652968,0.000110525913242,0.0001096293378995,0.0001081648401826,9.85978310502283e-05,8.853858447488585e-05,7.91230593607306e-05,7.633339041095891e-05,7.354372146118722e-05,7.117054794520547e-05,6.872163242009132e-05,6.627271689497717e-05,6.399524543390791e-05,6.115696575353347e-05,5.847861301382476e-05,5.596018721462232e-05,5.360168835619192e-05,5.140311643842727e-05,4.936447146127519e-05,4.7485753424735696e-05,4.576696232886194e-05,4.420809817360076e-05,4.280916095900532e-05,,,,,,,,,,,,,,,,
Refrigerators_ Average Capacity of Unit Additions_World,Global,World,Global,Refrigerators, Average Capacity of Unit Additions,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,5.7077625570776254e-05,6.290022831050159e-05,6.875707762556972e-05,7.461392694063785e-05,8.047077625570766e-05,8.632762557077579e-05,9.218447488584392e-05,9.804132420091208e-05,0.0001038981735159,0.000109755022831,0.0001156118721461,0.0001214687214611,0.0001273255707762,0.0001331824200913,0.0001390392694063,0.0001448961187214,0.0001507529680365,0.0001566098173515,0.0001624666666666,0.0001683235159817,0.0001741803652968,0.0001800372146118,0.0001858940639269,0.0001917853881278,0.0001866860730593,0.0001816244292237,0.000176109589041,0.0001711609589041,0.000165607305936,0.0001563436073059,0.0001461324200913,0.0001362248858447,0.0001357454337899,0.0001325764840182,0.0001300136986301,0.0001215833333333,0.0001229200913242,0.0001122553652968,0.000110525913242,0.0001096293378995,0.0001081648401826,9.85978310502283e-05,8.853858447488585e-05,7.91230593607306e-05,7.633339041095891e-05,7.354372146118722e-05,7.117054794520547e-05,6.872163242009132e-05,6.627271689497717e-05,6.399524543390791e-05,6.115696575353347e-05,5.847861301382476e-05,5.596018721462232e-05,5.360168835619192e-05,5.140311643842727e-05,4.936447146127519e-05,4.7485753424735696e-05,4.576696232886194e-05,4.420809817360076e-05,4.280916095900532e-05,,,,,,,,,,,,,,,,
Motorcycles_Cumulative Total Capacity_World,Global,World,Global,Motorcycles,Cumulative Total Capacity,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3527118765147508,5.507541435632319,16.098488185701285,32.982154575583934,57.49085369676875,89.42462777875633,130.3652841955527,181.5104322425324,244.2558184591847,320.2354337139749,416.1693928329851,531.1658329568679,668.2530499617025,831.003968692682,1023.611678674273,1250.957772895768,1518.665390871255,1833.1291802470275,2201.517605573596,2635.8937222797977,3210.1131469517745,3783.60620892827,4357.881173793862,5060.323226136973,5972.986693017487,6965.510447445287,8141.885774075362,9670.64158159616,11366.032695858736,13313.24599810258,15096.011461985954,16588.586555850616,17867.693387178566,18901.154451732837,20180.855378587665,21709.02344877652,23438.592800156974,25569.110752971184,27885.694361196805,30518.53887433304,33551.496172122526,37026.78581404586,41007.73985395416,45543.38091130935,50625.68612379368,56301.02337641647,62783.04702868802,70844.1408269211,80650.95889159793,92256.81736327463,106965.18493291512,123960.29976818876,143418.18534908534,166339.6410965375,191804.41425920316,218906.6988848728,252073.1596864073,285795.4186253155,322951.6135010633,362880.011842043,415017.33012294833,470825.8626584992,533490.1100273967,599145.6381805401,659927.5813214994,727904.0214586202,800634.6807214301,870561.7972651182,942733.2059835264,1020757.8106515808,1107570.3769762744,1201719.407432676,1300082.1424215117,1405077.4771260684,1524737.5170634547,1630249.1420777591,1744479.955438071,1879727.2813367888,2020456.880560608,2139020.77368392,2290620.7929594894,2451834.6601009704,2608325.459880676,2729495.468666561,2841252.705985629,2962887.532212808,3069811.6841720087,3166801.995150675,3279249.961736248,3394994.642589885,3515446.534187423,3639223.938315339,3771509.130037344,3936811.538919475,4111266.725982256,4311937.663741006,4524103.203300344,4761417.807530387,4981592.999286465,5215064.142922822,5455877.888512135,5690156.966272175,5923854.049899797,6187413.7014656775,6481174.013074755,6805235.854704336,7156277.195258761,7525628.363650641,7901861.028184822,,,,,,,,,,,,,,,,,
Motorcycles_Cumulative Total No. of Units_World,Global,World,Global,Motorcycles,Cumulative Total No. of Units, #,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.8179387742125,5229.983503722902,15199.759051322026,30248.505696954468,50934.51457749921,76576.33841691782,107871.8951086594,145129.303889574,188721.62962006853,239100.02289120195,297037.37107300974,363169.63626032,438241.7602590419,523114.4386759856,618765.7230876295,726285.2311648192,846859.0668597812,981744.6392251552,1132236.5868674177,1301240.0358622242,1514024.4203506063,1716434.5195473488,1909487.23296954,2134407.410117553,2412763.2442523804,2701108.0747601693,3026651.2576175607,3429648.510968554,3855389.001881061,4321199.721595753,4727475.43307438,5051518.939566566,5316078.959931361,5518567.425841867,5764212.24114318,6049293.398101394,6362335.102689792,6733730.273474721,7123330.250291601,7549520.93068795,8022099.375746976,8543352.518201187,9118151.792054482,9748616.096870031,10428753.830376128,11160000.233603176,11964156.365524933,12908484.048432885,14004597.427716816,15269606.888074763,16892237.815292794,18827622.75798053,21069960.32922701,23687496.630398136,26593838.90153744,29650471.798374552,32841396.362060275,36169043.85535101,39833037.15511319,43877560.77871604,48320979.69800322,53142943.42355943,58903943.42355943,64832943.42355943,69899943.42355944,76020943.42355944,82559943.42355943,88804943.42355944,95300943.42355944,102284943.42355944,110162943.42355944,118623943.42355944,127430943.42355944,136906943.42355943,147640943.42355943,157262943.42355943,167599943.42355946,179646943.42355943,192186943.42355943,202889943.42355943,216453943.42355943,230754943.42355943,244498943.42355943,255786943.42355943,266318943.42355943,277827943.4235594,288161943.4235594,297760943.4235594,308689943.4235594,319699943.4235594,330881943.4235594,342122943.4235595,354553943.4235594,372135943.4235594,391342943.4235594,414048943.4235594,438326943.4235594,464856943.4235595,487578943.4235594,511835943.4235594,536763943.4235594,562194943.4235594,589065943.4235594,620188336.6259404,654823660.215226,693056871.1914165,734789935.5545118,779916653.3045119,827989945.6795118,,,,,,,,,,,,,,,,,
Motorcycles_ Average Capacity of Unit Additions_World,Global,World,Global,Motorcycles, Average Capacity of Unit Additions,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001064749685774,0.001064749685774,0.0010623054350124,0.0011219317320876,0.0011847959295925,0.0012453784208944,0.0013081939017751,0.0013727510774495,0.0014393677135872,0.0015081786123243,0.0016558224035033,0.0017388855469893,0.0018260735104173,0.0019175890494636,0.0020136447844514,0.0021144636753572,0.0022202795194535,0.0023313374726539,0.0024478945956781,0.0025702204262088,0.0026985975782603,0.0028333223700417,0.0029747054816561,0.0031230726440378,0.0032787653605939,0.003442141663091,0.0036135769033916,0.0037934645827209,0.0039822172202337,0.0041802672627124,0.0043880680373312,0.0046060947495044,0.004834845527923,0.0051038021346412,0.0052095580575764,0.0053604667754762,0.0055250445101382,0.0057365257289464,0.0059460568431051,0.0061776210373435,0.0064178917373404,0.0066671821402565,0.0069258160561357,0.0071941282364624,0.0074724647113536,0.0077611831355026,0.0080606531430419,0.0085363311318056,0.0089469011600637,0.0091745230651419,0.0090645181987611,0.0087812581675209,0.0086775005826086,0.0087568817048293,0.0087617943060378,0.008866712340142,0.0103939971439579,0.0101339637106693,0.0101409014252726,0.0098722129122864,0.0117336040620877,0.0115738184092443,0.0108773211888383,0.0110736259323905,0.011995646958942,0.0111054468448163,0.0111225966145909,0.0111972964841774,0.0111101306524643,0.0111719078848875,0.0110196199955183,0.0111274117074106,0.0111686993288106,0.01108013240867,0.011147758518482,0.0109656646242261,0.0110506736345469,0.0112266394869027,0.0112224560784544,0.011077631797002,0.011176645478883,0.0112729086876079,0.0113861175625512,0.0107344089994582,0.0106112074932651,0.0105686702777981,0.0103468310392105,0.0101042099154772,0.0102889529312446,0.0105126867260341,0.0107719452331907,0.0110112449184161,0.010641556730915,0.0094017977978688,0.0090828961869517,0.0088377934360411,0.0087390040184256,0.0089451415088595,0.009689956507177,0.0096248977052544,0.0096603716940513,0.0092123423286556,0.0086969998744974,0.0084684892274195,0.008481523518953,0.0084759253370424,0.0084115879318186,0.0081847558787251,0.0078262304482776,,,,,,,,,,,,,,,,,
Nuclear Power_Cumulative Total Capacity_World,Global,World,Global,Nuclear Power,Cumulative Total Capacity,MW,IIASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,205.0,255.0,655.0,1054.0,1339.0,2453.0,2890.0,4038.0,5647.0,6574.0,7686.0,9284.3,12423.8,15326.0,22895.58,31374.18,39856.98,58205.88,73219.08,84743.39,98473.09,113933.6,127837.3,140241.9,161691.69999999998,172449.59999999998,188743.88,218710.18,258197.87999999995,282713.67999999993,308504.67999999993,329985.2799999999,341228.5799999999,351163.0599999999,356648.0599999999,358213.0599999999,368677.0599999999,373226.4599999999,378010.9399999999,383596.8399999999,386832.8399999999,391626.8399999999,394063.8399999999,399600.8399999999,,,,,,,,,,,,,,,,,,,,,,,,,
