ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Zinc_Annual production_US,112000.0,128000.0,142000.0,144000.0,169000.0,185000.0,204000.0,227000.0,191000.0,232000.0,244000.0,260000.0,307000.0,314000.0,320000.0,444000.0,606000.0,607000.0,470000.0,423000.0,420000.0,182000.0,321000.0,463000.0,469000.0,520000.0,561000.0,538000.0,547000.0,567000.0,452000.0,265000.0,188000.0,279000.0,330000.0,382000.0,446000.0,505000.0,405000.0,460000.0,613000.0,746000.0,809000.0,855000.0,789000.0,694000.0,661000.0,728000.0,715000.0,739000.0,765000.0,800000.0,821000.0,831000.0,728000.0,874000.0,892000.0,894000.0,709000.0,725000.0,725000.0,768000.0,798000.0,810000.0,866000.0,902000.0,930000.0,852000.0,926000.0,944000.0,796000.0,695000.0,574000.0,529000.0,504000.0,397000.0,453000.0,408000.0,407000.0,472000.0,340000.0,347000.0,228000.0,236000.0,253000.0,261000.0,253000.0,261000.0,241000.0,260000.0,263000.0,253000.0,272000.0,240000.0,217000.0,232000.0,226000.0,226000.0,234000.0,241000.0,228000.0,203000.0,182000.0,187000.0,194000.0,195000.0,113000.0,121000.0,125000.0,94000.0,120000.0,110000.0,114000.0,106000.0,110000.0,124000.0,111000.0,117000.0,101000.0,99900.0,Zinc,USGS,United States,US,National,metric tons,Annual production
Zinc_Price_World,1900.0,1800.0,2000.0,2200.0,2000.0,2400.0,2500.0,2200.0,1800.0,2200.0,2100.0,2200.0,2600.0,2030.0,1830.0,5050.0,4480.0,2500.0,1900.0,1450.0,1400.0,945.0,1220.0,1410.0,1320.0,1580.0,1500.0,1290.0,1270.0,1360.0,990.0,857.0,762.0,1120.0,1120.0,1140.0,1270.0,1630.0,1180.0,1320.0,1630.0,1830.0,1820.0,1720.0,1690.0,1650.0,1600.0,1690.0,2020.0,1840.0,2070.0,2480.0,2190.0,1460.0,1430.0,1650.0,1780.0,1460.0,1280.0,1410.0,1570.0,1390.0,1380.0,1410.0,1570.0,1660.0,1610.0,1490.0,1400.0,1430.0,1420.0,1430.0,1520.0,1670.0,2620.0,2600.0,2340.0,2040.0,1710.0,1850.0,1630.0,1760.0,1430.0,1490.0,1680.0,1350.0,1250.0,1330.0,1830.0,2380.0,2050.0,1390.0,1500.0,1150.0,1200.0,1320.0,1170.0,1440.0,1130.0,1150.0,1160.0,892.0,772.0,793.0,999.0,1240.0,2830.0,2670.0,1480.0,1310.0,1680.0,1700.0,1500.0,1480.0,1630.0,1450.0,1520.0,2040.0,2020.0,1750.0,Zinc,USGS,World,World,Global,1998 USD/metric ton,Price
Zinc_Annual production_World,479000.0,510000.0,547000.0,574000.0,629000.0,660000.0,704000.0,738000.0,723000.0,775000.0,810000.0,895000.0,971000.0,939000.0,795000.0,760000.0,882000.0,901000.0,849000.0,719000.0,682000.0,464000.0,730000.0,889000.0,986000.0,1190000.0,1410000.0,1420000.0,1360000.0,1320000.0,1260000.0,904000.0,709000.0,892000.0,1060000.0,1210000.0,1330000.0,1470000.0,1420000.0,1500000.0,1470000.0,1590000.0,1630000.0,1830000.0,1870000.0,1470000.0,1440000.0,1600000.0,1690000.0,1730000.0,2150000.0,2360000.0,2590000.0,2670000.0,2660000.0,2900000.0,3110000.0,3150000.0,2950000.0,3020000.0,3090000.0,3490000.0,3570000.0,3660000.0,4030000.0,4310000.0,4500000.0,4840000.0,4970000.0,5340000.0,5460000.0,5520000.0,5440000.0,5710000.0,5780000.0,5850000.0,5690000.0,5920000.0,5850000.0,5990000.0,5950000.0,5950000.0,6130000.0,6280000.0,6520000.0,6760000.0,6840000.0,7190000.0,6770000.0,6820000.0,7150000.0,7270000.0,7250000.0,6910000.0,7050000.0,7280000.0,7480000.0,7540000.0,7570000.0,7960000.0,8770000.0,8910000.0,8880000.0,9520000.0,9600000.0,10000000.0,10300000.0,11100000.0,11900000.0,11600000.0,12300000.0,12500000.0,13300000.0,13200000.0,13500000.0,13300000.0,12300000.0,12300000.0,12600000.0,12700000.0,Zinc,USGS,World,World,Global,metric tons,Annual production
