ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Steam ships_Cumulative total capacity_DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,315.0,322.0,331.0,367.0,402.0,453.0,482.0,497.0,542.0,560.0,625.0,676.0,714.0,766.0,816.0,866.0,931.0,980.0,1007.0,1047.0,1081.0,1141.0,1202.0,1403.0,1410.0,1418.0,1449.0,1497.0,1514.0,1558.0,1621.0,1607.0,1625.0,,1681.0,,1761.0,1778.0,1854.0,1920.0,1958.0,2010.0,2001.0,2017.0,2024.0,2015.0,2022.0,2083.0,626.0,685.0,769.0,882.0,990.0,1044.0,1069.0,1132.0,1204.0,1294.0,1384.0,1465.0,1514.0,1569.0,1623.0,1683.0,1724.0,1753.0,1787.0,1821.0,1833.0,1805.0,1727.0,1656.0,1632.0,1635.0,1620.0,1616.0,1614.0,1638.0,1609.0,1620.0,1620.0,1632.0,1676.0,,,,,,,,,,,,,,,,,,Denmark,DK,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,6.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,16.0,28.0,31.0,34.0,34.0,,,22.0,24.0,27.0,31.0,39.0,46.0,49.0,47.0,51.0,51.0,50.0,50.0,52.0,57.0,65.0,67.0,70.0,69.0,76.0,81.0,85.0,87.0,80.0,84.0,83.0,88.0,80.0,80.0,86.0,80.0,82.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,BE,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,630.0,844.0,1198.0,1337.0,1437.0,1616.0,1761.0,1929.0,2104.0,2175.0,2182.0,2240.0,2303.0,2321.0,2321.0,2383.0,2423.0,2473.0,2490.0,2547.0,2543.0,2288.0,2024.0,1803.0,1551.0,1494.0,,1590.0,1555.0,1496.0,1457.0,1378.0,1361.0,1362.0,1365.0,1386.0,1213.0,1014.0,941.0,913.0,1055.0,1047.0,927.0,869.0,,,,,,,,,,,,,,,Germany,DE,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.0,1823.0,1965.0,2170.0,2340.0,2681.0,2940.0,3237.0,3483.0,3650.0,3863.0,4168.0,4494.0,4888.0,5294.0,5789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,GB,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,334.0,352.0,364.0,357.0,360.0,349.0,345.0,330.0,323.0,310.0,313.0,309.0,320.0,324.0,340.0,357.0,368.0,375.0,381.0,388.0,396.0,399.0,409.0,434.0,426.0,440.0,467.0,505.0,537.0,565.0,609.0,660.0,755.0,837.0,920.0,1027.0,1111.0,1186.0,1317.0,1384.0,1468.0,1566.0,1643.0,1698.0,1776.0,1831.0,1848.0,1866.0,1888.0,1890.0,1860.0,1883.0,1930.0,1927.0,1958.0,1962.0,1983.0,1995.0,,,,,,,,,,,,,,,,Ireland,IE,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,32.0,60.0,83.0,93.0,100.0,106.0,,,101.0,,101.0,106.0,106.0,105.0,127.0,155.0,198.0,235.0,285.0,323.0,355.0,392.0,418.0,448.0,462.0,490.0,520.0,569.0,624.0,682.0,769.0,857.0,972.0,1071.0,1191.0,1508.0,1679.0,1965.0,2103.0,2216.0,2330.0,2401.0,2522.0,2634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,ES,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,126.0,153.0,209.0,271.0,393.0,613.0,978.0,1164.0,1382.0,1497.0,1503.0,1473.0,1454.0,1451.0,1510.0,1547.0,1563.0,1608.0,1654.0,1781.0,1864.0,1921.0,1951.0,2002.0,2081.0,2187.0,2413.0,2573.0,2737.0,2777.0,2824.0,2821.0,2895.0,2954.0,3036.0,3318.0,3636.0,3917.0,4212.0,4321.0,4500.0,4666.0,4856.0,5059.0,5272.0,5486.0,5691.0,5899.0,5996.0,6078.0,6109.0,6190.0,6195.0,6205.0,6155.0,6203.0,6275.0,6304.0,6250.0,6128.0,6029.0,5973.0,5790.0,5681.0,5599.0,5533.0,5352.0,5176.0,5027.0,4921.0,4832.0,4827.0,4738.0,4607.0,4473.0,4313.0,4156.0,4092.0,,,,,,,,,,,,,,,,,,,,,Norway,NO,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
Steam ships_Cumulative total capacity_FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,127.0,125.0,116.0,107.0,96.0,91.0,103.0,144.0,154.0,149.0,152.0,163.0,161.0,168.0,31.0,36.0,37.0,46.0,50.0,47.0,42.0,41.0,42.0,41.0,,,,,108.0,123.0,128.0,135.0,147.0,150.0,162.0,173.0,186.0,183.0,196.0,217.0,250.0,287.0,335.0,369.0,390.0,393.0,407.0,414.0,437.0,447.0,441.0,456.0,435.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finland,FI,NBER CHAT,National,Number in operation,Cumulative total capacity,Steam ships
