ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Gold production_Annual production_US,120.0,120.0,122.0,114.0,122.0,133.0,146.0,132.0,138.0,150.0,143.0,146.0,140.0,135.0,139.0,150.0,140.0,123.0,102.0,85.6,74.1,72.9,71.3,74.8,76.0,71.8,69.4,65.5,66.8,64.0,66.5,69.2,72.5,71.7,86.4,101.0,118.0,128.0,161.0,145.0,151.0,148.0,108.0,42.4,31.1,29.7,49.0,65.6,62.7,62.0,74.5,61.6,58.9,60.9,57.1,58.5,56.8,55.8,54.1,49.9,51.8,48.2,48.0,45.2,45.3,53.0,56.1,49.3,46.0,53.9,54.2,46.5,45.1,36.6,35.1,32.7,32.6,34.2,31.1,30.0,30.2,42.9,45.6,62.3,64.9,75.5,116.0,154.0,201.0,266.0,294.0,294.0,330.0,331.0,327.0,317.0,326.0,362.0,366.0,341.0,353.0,335.0,298.0,277.0,258.0,256.0,252.0,238.0,233.0,223.0,231.0,234.0,235.0,230.0,210.0,214.0,232.0,237.0,226.0,Gold production,U.S. Geological Survey,United States,US,National,Metric tons,Annual production
Gold production_Price_World,11900000.0,11900000.0,11400000.0,11000000.0,11000000.0,11000000.0,11000000.0,10600000.0,11000000.0,11000000.0,10600000.0,10600000.0,10300000.0,10000000.0,9940000.0,9940000.0,9320000.0,8010000.0,6850000.0,6040000.0,5380000.0,6050000.0,6490000.0,6350000.0,6330000.0,6170000.0,6110000.0,6240000.0,6320000.0,6300000.0,6460000.0,7750000.0,7940000.0,10700000.0,13600000.0,13300000.0,13200000.0,12700000.0,13000000.0,13000000.0,12700000.0,12100000.0,10900000.0,10300000.0,10100000.0,10100000.0,9350000.0,8180000.0,7590000.0,6980000.0,7570000.0,7030000.0,6810000.0,6820000.0,6860000.0,6870000.0,6770000.0,6490000.0,6380000.0,6320000.0,6230000.0,6160000.0,6090000.0,6010000.0,5930000.0,5840000.0,5670000.0,5520000.0,6040000.0,5910000.0,4910000.0,5360000.0,7330000.0,11500000.0,17000000.0,15700000.0,11500000.0,12800000.0,15500000.0,22200000.0,39000000.0,26500000.0,20400000.0,22300000.0,18200000.0,15500000.0,17500000.0,22100000.0,19400000.0,16200000.0,15500000.0,14000000.0,12900000.0,13100000.0,13600000.0,13300000.0,13000000.0,10900000.0,9490000.0,8810000.0,8530000.0,8060000.0,9060000.0,10400000.0,11400000.0,11900000.0,15800000.0,17700000.0,21300000.0,23800000.0,29500000.0,36600000.0,38200000.0,31800000.0,28100000.0,25700000.0,27300000.0,27000000.0,26500000.0,Gold production,U.S. Geological Survey,World,World,Global,1998 USD/metric ton,Price
Gold production_Annual production_World,386.0,395.0,451.0,496.0,526.0,575.0,608.0,623.0,668.0,687.0,689.0,699.0,705.0,694.0,663.0,704.0,685.0,631.0,578.0,550.0,507.0,498.0,481.0,554.0,592.0,591.0,602.0,597.0,603.0,609.0,648.0,695.0,754.0,793.0,841.0,924.0,1030.0,1100.0,1170.0,1230.0,1310.0,1080.0,1120.0,896.0,813.0,762.0,860.0,900.0,932.0,964.0,879.0,883.0,868.0,864.0,965.0,947.0,978.0,1020.0,1050.0,1130.0,1190.0,1230.0,1290.0,1340.0,1390.0,1440.0,1450.0,1420.0,1440.0,1450.0,1480.0,1450.0,1390.0,1350.0,1250.0,1200.0,1210.0,1210.0,1210.0,1210.0,1220.0,1280.0,1340.0,1400.0,1460.0,1530.0,1610.0,1660.0,1870.0,2010.0,2180.0,2160.0,2260.0,2280.0,2260.0,2230.0,2290.0,2450.0,2500.0,2570.0,2590.0,2600.0,2550.0,2540.0,2420.0,2470.0,2370.0,2350.0,2300.0,2490.0,2590.0,2680.0,2740.0,2960.0,3040.0,3110.0,3190.0,3270.0,3310.0,Gold production,U.S. Geological Survey,World,World,Global,Metric tons,Annual production
