ID,1989,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_CL,30800,Pumped Hydro Storage,Chile,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CL
Pumped Hydro Storage_Cumulative Rated Capacity_CL,30800,Pumped Hydro Storage,Chile,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CL
