ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Cobalt_Annual production_US,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,40.0,150.0,210.0,210.0,240.0,320.0,150.0,187.0,198.0,150.0,232.0,267.0,438.0,398.0,652.0,842.0,1150.0,1500.0,1820.0,1060.0,,,,,492.0,538.0,551.0,530.0,533.0,455.0,316.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,760.0,690.0,640.0,480.0,500.0,Cobalt,USGS,United States,US,National,Metric tons,Annual production
Cobalt_Price_World,97000.0,110000.0,106000.0,110000.0,113000.0,110000.0,108000.0,82000.0,4300.0,53000.0,22000.0,5200.0,5400.0,22800.0,40300.0,51200.0,48200.0,49500.0,42400.0,44900.0,50100.0,58700.0,63900.0,56700.0,55400.0,50700.0,48400.0,48000.0,48700.0,46800.0,48700.0,38800.0,36000.0,32200.0,28600.0,30100.0,32600.0,35500.0,35000.0,36400.0,30600.0,28800.0,22200.0,27500.0,38900.0,33100.0,28400.0,21400.0,20600.0,24300.0,24800.0,27700.0,30700.0,30800.0,33200.0,33200.0,33400.0,25600.0,24600.0,22000.0,18700.0,17900.0,17300.0,16900.0,16800.0,18000.0,17200.0,21300.0,21100.0,18100.0,20500.0,19400.0,20400.0,23800.0,24900.0,28100.0,27000.0,32100.0,54900.0,120000.0,102000.0,66100.0,42700.0,24300.0,29800.0,36100.0,24100.0,21100.0,22300.0,22700.0,22700.0,30100.0,55100.0,35300.0,46400.0,62400.0,58600.0,47000.0,44200.0,33000.0,28100.0,21500.0,15500.0,18200.0,37400.0,28100.0,24800.0,42900.0,51800.0,26000.0,29700.0,26200.0,21600.0,19500.0,21100.0,20100.0,17300.0,32200.0,41400.0,24100.0,Cobalt,USGS,World,World,Global,1998 USD/metric ton,Price
Cobalt_Annual production_World,,180.0,540.0,640.0,540.0,450.0,450.0,910.0,1360.0,1450.0,1000.0,820.0,860.0,820.0,360.0,230.0,410.0,360.0,450.0,360.0,360.0,180.0,820.0,640.0,1090.0,1090.0,820.0,1180.0,1180.0,1360.0,1270.0,910.0,1090.0,1270.0,1450.0,2000.0,2720.0,3800.0,4500.0,4500.0,5000.0,4000.0,3500.0,4200.0,3900.0,4700.0,3500.0,5000.0,6100.0,5900.0,7170.0,8440.0,10100.0,11300.0,13100.0,13300.0,14400.0,14400.0,12600.0,14800.0,14200.0,14400.0,17100.0,14500.0,17800.0,19000.0,21800.0,20500.0,19600.0,20200.0,24200.0,25100.0,24800.0,29400.0,30900.0,30800.0,21400.0,21500.0,26800.0,29900.0,31300.0,30700.0,24600.0,37900.0,40900.0,47400.0,50200.0,41200.0,43800.0,42900.0,42300.0,33300.0,28000.0,21900.0,18000.0,24500.0,26200.0,27400.0,36300.0,33900.0,39000.0,46000.0,53400.0,54600.0,60300.0,65200.0,70000.0,73700.0,79900.0,81200.0,110000.0,102000.0,96800.0,103000.0,115000.0,122000.0,112000.0,126000.0,148000.0,144000.0,Cobalt,USGS,World,World,Global,Metric tons,Annual production
