ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Primary Bauxite Production_Annual production_US,23600.0,19200.0,27800.0,48900.0,48400.0,48900.0,76500.0,99300.0,53000.0,131000.0,151000.0,158000.0,162000.0,214000.0,223000.0,302000.0,432000.0,578000.0,615000.0,383000.0,530000.0,142000.0,315000.0,531000.0,353000.0,322000.0,399000.0,326000.0,381000.0,372000.0,336000.0,199000.0,97900.0,157000.0,172000.0,249000.0,386000.0,432000.0,316000.0,381000.0,446000.0,952000.0,2640000.0,6330000.0,2870000.0,997000.0,1120000.0,1220000.0,1480000.0,1170000.0,1360000.0,1880000.0,1690000.0,1610000.0,2030000.0,1820000.0,1770000.0,1440000.0,1330000.0,1730000.0,2030000.0,1250000.0,1390000.0,1550000.0,1630000.0,1680000.0,1820000.0,1680000.0,1690000.0,1870000.0,2120000.0,2020000.0,1840000.0,1910000.0,1980000.0,1800000.0,1990000.0,2010000.0,1670000.0,1820000.0,1560000.0,1510000.0,732000.0,679000.0,856000.0,674000.0,510000.0,576000.0,588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Bauxite Production,USGS,United States,US,National,metric tons,Annual production
Primary Bauxite Production_Price_World,74.0,71.0,64.0,60.0,57.0,71.0,63.0,64.0,73.0,80.0,72.0,66.0,61.0,64.9,62.3,79.4,42.6,47.3,43.1,56.1,47.0,53.5,37.9,46.8,42.2,40.1,38.2,40.7,41.1,43.3,46.8,51.5,59.4,74.2,86.4,84.8,84.7,79.2,88.0,83.5,78.2,73.0,66.2,65.1,62.5,63.6,57.6,46.9,42.3,41.0,41.6,38.9,40.2,40.5,41.1,44.9,46.2,49.0,49.2,49.8,48.4,51.8,61.3,65.2,65.5,58.5,57.2,62.7,58.9,57.9,51.2,49.3,50.7,46.0,83.1,61.6,68.1,68.1,65.9,57.2,51.9,50.7,55.1,47.0,46.7,43.9,41.0,33.5,32.9,35.3,34.0,36.3,33.2,31.4,28.2,25.1,27.9,24.7,22.4,20.6,21.2,20.6,18.0,16.9,18.8,20.6,21.5,22.3,22.8,21.0,20.2,22.1,20.2,19.2,18.4,19.0,19.1,21.0,20.4,20.5,Primary Bauxite Production,USGS,World,World,Global,1998 USD/metric ton,Price
Primary Bauxite Production_Annual production_World,88000.0,106000.0,136000.0,189000.0,133000.0,159000.0,201000.0,269000.0,243000.0,275000.0,356000.0,425000.0,435000.0,539000.0,236000.0,321000.0,701000.0,1030000.0,818000.0,569000.0,901000.0,318000.0,701000.0,1200000.0,1160000.0,1380000.0,1380000.0,1880000.0,2030000.0,2150000.0,1630000.0,1150000.0,1000000.0,1100000.0,1330000.0,1770000.0,2830000.0,3750000.0,3870000.0,4340000.0,4390000.0,6110000.0,8360000.0,14000000.0,6960000.0,3430000.0,4360000.0,6320000.0,8360000.0,8230000.0,8180000.0,10900000.0,12800000.0,13800000.0,16200000.0,17800000.0,18800000.0,20500000.0,21400000.0,23100000.0,27600000.0,29400000.0,31100000.0,30700000.0,33400000.0,37400000.0,40700000.0,44600000.0,46000000.0,51800000.0,57800000.0,62100000.0,64900000.0,70400000.0,79600000.0,74800000.0,77400000.0,81900000.0,81000000.0,85500000.0,89200000.0,85300000.0,79300000.0,78700000.0,87200000.0,84200000.0,88200000.0,91600000.0,97400000.0,103000000.0,113000000.0,111000000.0,105000000.0,110000000.0,106000000.0,112000000.0,117000000.0,122000000.0,123000000.0,129000000.0,136000000.0,137000000.0,144000000.0,153000000.0,164000000.0,178000000.0,193000000.0,221000000.0,224000000.0,209000000.0,239000000.0,254000000.0,253000000.0,296000000.0,258000000.0,294000000.0,286000000.0,307000000.0,339000000.0,358000000.0,Primary Bauxite Production,USGS,World,World,Global,metric tons,Annual production
