ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-Acid Battery Storage_Cumulative Rated Power_TW,2.0,Lead-Acid Battery Storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,TW
Lead-Acid Battery Storage_Cumulative Rated Capacity_TW,7.2,Lead-Acid Battery Storage,Taiwan,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,TW
