ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow Battery Storage_Cumulative Rated Power_CZ,40.0,Flow Battery Storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CZ
Flow Battery Storage_Cumulative Rated Capacity_CZ,169.9,Flow Battery Storage,Czech Republic,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CZ
