ID,1985,1994,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_TW,1008000,2608000,Pumped Hydro Storage,Taiwan,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,TW
Pumped Hydro Storage_Cumulative Rated Capacity_TW,1008000,2608000,Pumped Hydro Storage,Taiwan,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,TW
