ID,2014,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Compressed Air Energy Storage_Cumulative Rated Power_CA,1000,2160,Compressed Air Energy Storage,Canada,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CA
Compressed Air Energy Storage_Cumulative Rated Capacity_CA,1000,2160,Compressed Air Energy Storage,Canada,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CA
