ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Cellphones_Cumulative total capacity_BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12084.0,12099.0,12203.0,11603.0,11625.0,11559.0,11507.0,11042.0,10902.0,10956.0,,,,,,,,,,,,Belgium,BE,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,735.0,763.0,736.0,776.0,786.0,786.0,919.0,1339.0,1408.0,1408.0,1408.0,1408.0,2257.0,2410.0,2609.0,,,,,,,,Luxembourg,LU,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14457.0,14513.0,14803.0,15054.0,15217.0,14419.0,14686.0,14663.0,14714.0,14471.0,14934.0,14720.0,,14199.0,13929.0,14240.0,13835.0,13816.0,,,,,,,,,,,,Greece,GR,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29455.0,42071.0,54380.0,68547.0,85635.0,103017.0,132446.0,162180.0,190457.0,211395.0,233536.0,244627.0,,,,,,,,Japan,JP,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,1808.0,1847.0,1844.0,1976.0,2033.0,2144.0,1950.0,2022.0,2164.0,2199.0,2205.0,2302.0,2432.0,,,,,,,Iceland,IS,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31174.0,35544.0,38553.0,39910.0,41961.0,42556.0,43823.0,45422.0,46616.0,47187.0,47647.0,48037.0,48716.0,49252.0,49716.0,50057.0,50491.0,51110.0,51674.0,52059.0,52662.0,53702.0,54423.0,55464.0,56434.0,56942.0,57506.0,57445.0,58179.0,59610.0,,,,,,,,Netherlands,NL,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109660.0,101692.0,102982.0,,,,,135854.0,143265.0,146594.0,204498.0,209895.0,219531.0,269593.0,278461.0,300208.0,308554.0,301961.0,344732.0,363878.0,,,,,,,,,,,,Germany,DE,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185564.0,,,,,,,,,,207312.0,,,,,211388.0,213817.0,215587.0,216004.0,210966.0,212776.0,209943.0,207892.0,210297.0,212883.0,210991.0,212247.0,214670.0,213406.0,208144.0,212098.0,220950.0,,,,,,,,Poland,PL,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,1800000.0,1700000.0,1800000.0,1700000.0,1700000.0,1700000.0,1700000.0,,,,,,,,,United States,US,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
Cellphones_Cumulative total capacity_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161500.0,179200.0,199800.0,218600.0,232500.0,250100.0,258100.0,245000.0,255000.0,255000.0,250000.0,240000.0,230000.0,220000.0,,,,,,,,United Kingdom,GB,NBER CHAT,National,Number of users,Cumulative total capacity,Cellphones
