ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_BR,20000,Pumped Hydro Storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,BR
Pumped Hydro Storage_Cumulative Rated Capacity_BR,20000,Pumped Hydro Storage,Brazil,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,BR
