Country Code,Country Name,Technology Name,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AU,Australia,Rare earth production,Thousand tonnes,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1879999999999997,3.222,1.268,6.2,11.907,13.873,17.263,18.556,17.613,21.089,22.54
BR,Brazil,Rare earth production,Thousand tonnes,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40199999999999997,0.527,0.527,0.6449999999999999,0.45999999999999996,0.16999999999999998,0.13999999999999999,0.13999999999999999,1.6199999999999999,0.33,0.0,0.8799999999999999,2.6999999999999997,1.7,1.2,0.71,0.6,0.5
CN,China,Rare earth production,Thousand tonnes,48.0,55.0,53.0,60.0,69.99999999999999,73.0,80.6,88.0,92.0,97.99999999999999,119.0,133.0,120.0,125.0,129.0,89.2,93.8,93.8,93.8,105.0,105.0,105.0,105.0,120.0,132.0,139.99999999999997,167.99999999999997
IN,India,Rare earth production,Thousand tonnes,3.0,3.0,3.0,1.92,1.0188,1.1340000000000001,1.5905999999999998,1.7135999999999998,1.7345999999999997,0.0894,0.055799999999999995,0.027,0.020999999999999998,0.013199999999999998,0.0096,0.0,0.0,0.0,0.2946000061035156,1.6949999999999998,0.956,2.265,2.7239999999999998,4.215,5.047999999999999,5.047999999999999,5.047999999999999
MG,Madagascar,Rare earth production,Thousand tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.8,3.1999999999999997
RU,Russian Federation,Rare earth production,Thousand tonnes,1.74,1.74,1.74,1.74,2.61,2.61,3.5316201171875,2.5801298828125,1.7225999755859374,2.246919921875,2.15643994140625,2.9349999999999996,2.711,2.4699999999999998,1.898,1.4954999999999998,1.4435999755859374,2.1313000488281246,1.4430999755859373,2.133800048828125,2.312300048828125,3.1000000000000005,2.5,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005
TH,Thailand,Rare earth production,Thousand tonnes,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,3.1,0.12,0.12999999999999998,1.9,0.7599999999999999,1.5999999999999999,1.3,1.0,1.9,3.6,8.0
US,US,Rare earth production,Thousand tonnes,22.199999999999996,20.4,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,5.3999999999999995,5.8999999999999995,0.0,0.0,18.0,27.999999999999996,39.0,43.0
