ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Heat Thermal Battery Storage_Cumulative Rated Power_ZA,50000,Heat Thermal Battery Storage,South Africa,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,ZA
Heat Thermal Battery Storage_Cumulative Rated Capacity_ZA,50000,Heat Thermal Battery Storage,South Africa,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,ZA
