ID,2009,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel Battery Storage_Cumulative Rated Power_AQ,500.0,Flywheel Battery Storage,Antarctica,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,AQ
Flywheel Battery Storage_Cumulative Rated Capacity_AQ,0.0,Flywheel Battery Storage,Antarctica,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,AQ
