ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Heat Thermal Battery Storage_Cumulative Rated Power_CN,1500.0,Heat Thermal Battery Storage,China,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CN
Heat Thermal Battery Storage_Cumulative Rated Capacity_CN,1500.0,Heat Thermal Battery Storage,China,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CN
