ID,1944,1978,1996,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_CZ,45000,495000,1145000,Pumped Hydro Storage,Czech Republic,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CZ
Pumped Hydro Storage_Cumulative Rated Capacity_CZ,45000,495000,1145000,Pumped Hydro Storage,Czech Republic,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CZ
