Country Code,Country Name,Technology Name,Unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
LT,Lithuania,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.0072,0.0088,0.0387,0.1601,0.2001,0.25970000000000004,0.371,0.6321,0.7604,1.0045,1.1119,1.3301,1.6417000000000002,1.9354,1.7746,2.1237,2.2746,2.038791468251335
LU,Luxembourg,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.015,0.016,0.015,0.018000000000000002,0.018000000000000002,0.017,0.019,0.018000000000000002,0.017,0.022,0.023,0.019,0.012505,0.013976,0.01177,0.014712,0.01508,0.019493,0.015448,0.019919,0.028068,0.03685000000000001,0.047134999999999996,0.049658999999999995,0.051553,0.061717999999999995,0.091173,0.11611199999999999,0.134316,0.14785399999999999,0.150268,0.161973,0.160371,0.18277300000000002,0.209754,0.25097600000000003,0.289842,0.331533,0.34179200000000004,0.5146660000000001,0.591702,0.6893469999999999,0.884323,0.9501087271581354
NL,Netherlands,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.872,0.867,1.211,1.106,1.024,1.085,0.265,0.231,0.017,0.441,0.554,0.7040000000000001,0.851,0.923,0.7260000000000001,0.838,0.9,1.038,1.1770100000000001,1.335,1.7550000000000001,1.9400000000000002,2.233781,2.4386080000000003,2.849904,3.196094,3.8697920000000003,3.8962740000000005,5.225046,7.377918,7.963223,7.498994000000001,9.380115,10.738776999999999,11.110555999999999,12.284074,12.439186999999999,12.097048000000001,11.595278,13.601382,14.634462,17.372497000000003,18.829153,22.721521000000003,32.951399,40.1286447353764
MK,North Macedonia,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,0.001173,0.002836,0.009051,0.08501500000000001,0.163586,0.169216,0.185782,0.174176,0.18013600000000002,0.19772,0.182447
NO,Norway,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.026000000000000002,0.021,0.027,0.029,0.213,0.209,0.227,0.243,0.27,0.289,0.303,0.241,0.27,0.28727600000000003,0.29149900000000006,0.28905800000000004,0.29420300000000005,0.5559959999999999,0.624719,0.84623,1.0311,1.2851,1.3174000000000001,1.2117,1.2311,1.6305,1.8829,2.2868,2.4866,2.7844,2.372542,3.103961,4.142044,5.883025,10.305321092701403,12.217248150234507
PL,Poland,Renewable energy generation,Terawatt-hours,0.026000000000000002,0.038,0.044,0.047,0.084,0.059000000000000004,0.101,0.185,0.223,0.23500000000000001,0.211,0.183,0.265,0.262,0.24,0.248,0.269,0.269,0.362,0.34500000000000003,0.397,0.368,0.193,0.094,0.10300000000000001,0.055,0.083,0.111,0.061,0.051000000000000004,0.068,0.133,0.171,0.224,0.197,0.226,0.458,0.488,0.579,0.9924000000000001,1.6458,2.2488,3.0774999999999997,4.454,6.3033,7.968499999999999,10.806000000000001,14.8424,14.627600000000001,17.662,20.654000000000003,20.669,21.562,19.647,23.500416,25.29956,27.768
PT,Portugal,Renewable energy generation,Terawatt-hours,0.20700000000000002,0.2,0.192,0.228,0.28,0.186,0.14300000000000002,0.113,0.2,0.18,0.23600000000000002,0.23,0.234,0.232,0.258,0.32,0.311,0.353,0.405,0.373,0.548,0.606,0.614,0.653,0.663010101010101,0.693959595959596,0.813959595959596,0.8908383838383839,0.9155555555555556,0.9840000000000001,1.046,1.0299999999999998,1.126,1.1694,1.3622,1.5454,1.7076,1.9328000000000003,1.9826000000000001,2.4499,3.4988,4.719,6.144,7.8420000000000005,10.008000000000001,12.208,12.577000000000002,13.75,15.741324431,15.993080998,15.711360169999999,16.538,16.677,17.008000000000003,18.587,17.997,19.175
RO,Romania,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020627325890483785,0.0,0.002,0.001,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.003,0.003,0.004,0.006,0.005,0.038000000000000006,0.029,0.020010101010101013,0.419020202020202,1.586,2.8600000000000003,5.192,6.5239,9.568999999999999,8.940999999999999,9.788168,8.53013,9.055144,9.224537,8.98567631
SK,Slovakia,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.152,0.101,0.026000000000000002,0.039,0.404,0.48300000000000004,0.524,0.543,0.685,1.221,1.371,1.5050000000000001,2.02,2.174,2.2700164383561647,2.2079999999999997,2.2159999999999997,2.288,2.3400000000000003,2.7216342085915546
SI,Slovenia,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.07,0.07200000000000001,0.10200000000000001,0.122,0.121,0.11,0.099,0.10400000000000001,0.292,0.197,0.234,0.318,0.43000000000000005,0.48,0.52,0.547,0.5560164383561644,0.5834720000000001,0.533699,0.5654009999999999,0.651824,0.6062190082493125
ES,Spain,Renewable energy generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.047,0.052000000000000005,0.061,0.056,0.051000000000000004,0.113,0.187,0.309,0.316,0.251,0.362,0.424,0.487,0.56,0.55,0.611,0.538,0.5630000000000001,0.673,0.5970606060606062,0.562,0.5640000000000001,0.686,0.704,0.8240000000000001,1.296,1.459,2.218,2.898,4.485,6.238,8.414,11.958,15.3,19.086000000000002,23.87,26.19,30.974,38.778999999999996,47.36264693900095,54.563429903877925,55.62753628360237,66.4149189136135,74.168439870229,71.10008358223308,68.94759702661904,68.22038104206712,69.52567117000001,69.815546925,73.83442181999999,83.248055045,95.77512180641308
