ID,2010,2012,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow Battery Storage_Cumulative Rated Power_IT,10,1510,1960,Flow Battery Storage,Italy,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,IT
Flow Battery Storage_Cumulative Rated Capacity_IT,10,1510,1960,Flow Battery Storage,Italy,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,IT
