ID,2010,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow Battery Storage_Cumulative Rated Power_NL,10,Flow Battery Storage,Netherlands,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,NL
Flow Battery Storage_Cumulative Rated Capacity_NL,10,Flow Battery Storage,Netherlands,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,NL
